Severity,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Crossing,Junction,Railway,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Year,Month,Hour,DayOfWeek
2,Miami-Dade,FL,,,,,,,True,False,False,False,True,False,Night,2020.0,11.0,2.0,6.0
2,Miami-Dade,FL,80.0,85.0,10.0,7.0,0.01,Light Rain with Thunder,False,False,False,False,False,False,Day,2020.0,10.0,13.0,4.0
2,Richland,SC,70.0,41.0,10.0,,,Clear,False,False,False,False,False,True,Day,2018.0,1.0,16.0,1.0
2,Humboldt,CA,49.0,74.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,12.0,12.0,1.0
2,Mecklenburg,NC,57.2,48.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2018.0,10.0,10.0,0.0
2,Palm Beach,FL,82.0,79.0,10.0,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Miami-Dade,FL,76.0,82.0,10.0,8.0,0.0,Fair,False,True,False,False,False,False,Night,2021.0,3.0,4.0,2.0
4,Montgomery,IN,88.0,40.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,5.0,18.0,6.0
2,Broward,FL,82.0,52.0,10.0,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,4.0,15.0,5.0
2,Richmond City,VA,44.1,85.0,10.0,,0.03,Overcast,False,False,False,False,False,False,Day,2019.0,2.0,8.0,4.0
2,Fairfax,VA,91.0,55.0,10.0,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,8.0,18.0,1.0
2,Los Angeles,CA,86.0,33.0,10.0,0.0,,Fair,False,False,False,False,False,False,Night,2020.0,10.0,20.0,4.0
2,Albemarle,VA,77.0,74.0,10.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,6.0,14.0,4.0
2,San Francisco,CA,57.0,89.0,10.0,8.1,0.01,Mostly Cloudy,False,False,False,False,False,False,Night,2017.0,2.0,19.0,4.0
2,Miami-Dade,FL,81.0,62.0,10.0,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,12.0,15.0,0.0
2,Orange,FL,81.0,82.0,10.0,3.0,0.05,Mostly Cloudy,True,False,False,False,True,False,Day,2021.0,7.0,15.0,6.0
2,Wake,NC,80.1,79.0,10.0,5.8,,Overcast,True,False,False,False,False,True,Day,2018.0,7.0,18.0,0.0
2,DuPage,IL,68.0,93.0,4.0,5.0,0.0,Cloudy,True,False,False,False,False,True,Day,2021.0,6.0,8.0,0.0
2,Holmes,FL,47.0,93.0,4.0,12.0,0.01,Light Rain,False,False,False,False,False,False,Night,2021.0,3.0,21.0,1.0
2,Santa Clara,CA,44.0,79.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Night,2020.0,12.0,1.0,1.0
2,York,SC,66.0,52.0,10.0,4.6,,Overcast,False,False,False,False,False,True,Day,2018.0,11.0,12.0,3.0
2,Marion,OR,70.0,71.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,6.0,16.0,5.0
2,Suffolk,NY,81.0,65.0,10.0,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,8.0,13.0,6.0
2,Contra Costa,CA,85.0,26.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
4,Burke,NC,46.0,41.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,3.0,13.0,1.0
2,Los Angeles,CA,64.0,65.0,6.0,0.0,0.0,Haze,False,False,False,False,False,False,Night,2020.0,10.0,6.0,0.0
2,Dorchester,SC,59.0,77.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Night,2020.0,2.0,19.0,0.0
2,Stark,OH,61.0,90.0,2.0,5.0,0.14,Light Rain,False,False,False,False,False,False,Day,,,,
2,Passaic,NJ,78.0,50.0,10.0,7.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2022.0,5.0,16.0,3.0
3,Harris,TX,83.0,23.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,15.0,3.0
3,Williamson,TN,62.0,43.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,10.0,18.0,2.0
2,Orange,FL,88.0,46.0,10.0,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,,,,
2,Contra Costa,CA,51.0,92.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2023.0,1.0,6.0,4.0
2,Salt Lake,UT,27.0,96.0,0.5,8.0,0.02,Light Snow,False,False,False,False,False,True,Day,2021.0,2.0,8.0,2.0
2,Wasatch,UT,,,,,,,True,False,False,False,False,True,Day,2021.0,9.0,15.0,2.0
2,Milwaukee,WI,48.0,74.0,10.0,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2019.0,4.0,7.0,3.0
2,Spartanburg,SC,83.0,60.0,6.0,,0.0,Haze,False,False,False,False,True,False,Day,2021.0,7.0,11.0,4.0
2,Dallas,TX,70.0,84.0,10.0,12.0,0.0,Cloudy,False,True,False,False,False,False,Day,2022.0,3.0,11.0,6.0
2,Miami-Dade,FL,81.0,74.0,10.0,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,San Bernardino,CA,68.0,60.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Bexar,TX,86.0,57.0,10.0,3.0,0.0,Fair,False,False,False,False,False,True,Day,2019.0,8.0,11.0,4.0
3,Robertson,TN,66.0,73.0,10.0,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,10.0,18.0,0.0
4,Kent,MI,66.0,90.0,5.0,17.0,0.0,Light Rain,False,False,False,False,False,False,Day,2019.0,8.0,17.0,0.0
2,San Joaquin,CA,69.0,39.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,5.0,12.0,6.0
2,Lake,FL,76.0,91.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,9.0,4.0,1.0
2,Alameda,CA,67.0,70.0,10.0,10.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,2019.0,10.0,14.0,5.0
2,Montgomery,MD,70.0,87.0,10.0,8.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,5.0,15.0,4.0
2,Los Angeles,CA,61.0,72.0,8.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Centre,PA,68.0,60.0,10.0,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,9.0,19.0,3.0
2,Hillsborough,FL,56.0,87.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,11.0,6.0,2.0
3,Los Angeles,CA,48.9,27.0,10.0,19.6,,Overcast,False,False,False,False,False,True,Day,2018.0,12.0,12.0,0.0
3,Denver,CO,62.6,27.0,50.0,,,Scattered Clouds,False,True,False,False,False,False,Day,2018.0,4.0,11.0,5.0
2,Richmond,GA,57.9,31.0,10.0,13.8,,Clear,True,False,False,False,False,False,Day,2018.0,4.0,11.0,4.0
2,Tulare,CA,64.0,87.0,10.0,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,,,,
2,Lee,FL,69.0,84.0,10.0,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,12.0,10.0,0.0
3,Marion,IN,84.0,51.0,10.0,12.0,,Fair,False,False,False,False,False,False,Day,2022.0,5.0,18.0,1.0
2,Jefferson,KY,69.0,40.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,17.0,4.0
2,San Diego,CA,50.0,39.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2023.0,1.0,7.0,4.0
2,Riverside,CA,82.0,39.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,5.0,16.0,3.0
3,Marion,IN,73.4,100.0,3.0,,,Overcast,False,False,False,False,False,False,Day,2018.0,7.0,8.0,0.0
2,Ramsey,MN,7.0,77.0,2.0,15.0,0.0,Light Snow,False,False,False,False,False,False,Night,2022.0,2.0,19.0,1.0
2,Oneida,NY,49.0,59.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,1.0,3.0
3,Cook,IL,40.3,88.0,10.0,5.8,,Overcast,False,False,False,False,False,False,Day,2017.0,1.0,16.0,0.0
2,Orange,CA,76.0,67.0,6.0,5.0,0.0,Haze,False,False,False,False,False,False,Day,2021.0,7.0,10.0,1.0
2,Crittenden,AR,51.0,59.0,10.0,14.0,0.0,Fair,False,True,False,False,False,False,Day,,,,
2,Wake,NC,86.0,65.0,10.0,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,,,,
2,Dallas,TX,58.0,37.0,10.0,5.0,0.0,Fair,False,False,False,False,False,True,Night,2020.0,12.0,21.0,0.0
2,Berkeley,SC,,,,,,,False,False,False,False,False,False,Day,2019.0,5.0,7.0,1.0
2,Berkeley,SC,70.0,100.0,7.0,9.0,0.01,Light Rain,False,False,False,False,False,False,Day,2019.0,10.0,8.0,2.0
2,Prince George's,MD,66.0,93.0,4.0,0.0,0.0,Cloudy,False,False,False,False,False,True,Day,2021.0,10.0,7.0,2.0
2,Westchester,NY,50.0,41.0,10.0,17.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Davidson,TN,56.0,33.0,10.0,20.0,0.0,Fair,True,False,False,False,False,True,Day,2022.0,12.0,11.0,2.0
2,Lee,SC,77.0,32.0,10.0,10.0,0.0,Fair,False,False,False,False,True,False,Day,2020.0,4.0,11.0,1.0
2,Union,NJ,65.0,90.0,9.0,10.0,0.0,Light Rain,False,False,False,False,False,False,Day,2022.0,10.0,12.0,3.0
2,Multnomah,OR,72.0,38.0,10.0,,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,9.0,17.0,3.0
2,Oxford,ME,73.0,49.0,10.0,4.6,,Clear,False,False,False,False,False,False,Day,2018.0,8.0,16.0,4.0
3,Norfolk,VA,,,,,,,False,False,False,False,False,False,Day,2017.0,11.0,14.0,2.0
2,Lake,OR,44.0,73.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,1.0,11.0,4.0
2,Wake,NC,77.0,88.0,10.0,10.4,0.01,Mostly Cloudy,True,False,False,False,False,False,Night,2017.0,8.0,21.0,0.0
2,Monroe,NY,73.0,90.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,8.0,8.0,0.0
2,San Mateo,CA,55.0,83.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2021.0,11.0,23.0,3.0
3,Dallas,TX,93.0,36.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,9.0,19.0,6.0
2,Los Angeles,CA,82.0,38.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,9.0,14.0,6.0
2,Ventura,CA,53.0,89.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,3.0,5.0,2.0
2,Kern,CA,64.0,49.0,7.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,Broward,FL,75.0,90.0,5.0,19.6,0.19,Thunderstorms and Rain,False,False,False,False,False,False,Day,2017.0,7.0,8.0,0.0
2,Pulaski,AR,46.0,99.0,9.0,9.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,12.0,14.0,0.0
2,Genesee,MI,26.1,66.0,10.0,11.5,,Clear,False,False,False,False,False,False,Day,2017.0,3.0,9.0,3.0
2,Chester,PA,72.0,60.0,,15.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,6.0,8.0,2.0
2,Morris,NJ,63.0,88.0,10.0,6.0,0.0,Partly Cloudy,False,True,False,False,False,False,Day,2021.0,5.0,19.0,4.0
2,Santa Barbara,CA,55.0,64.0,10.0,,,Clear,False,False,False,False,False,False,Night,2019.0,1.0,17.0,1.0
2,Marion,OR,53.0,61.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2019.0,6.0,5.0,2.0
2,Tulsa,OK,78.1,52.0,10.0,12.7,,Mostly Cloudy,True,False,False,False,False,True,Day,2017.0,12.0,13.0,0.0
2,Milwaukee,WI,34.0,89.0,7.0,10.4,,Overcast,False,True,False,False,False,False,Day,2016.0,12.0,8.0,0.0
2,Hamilton,OH,66.0,17.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,Montgomery,OH,93.0,30.0,10.0,16.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,2022.0,7.0,14.0,4.0
2,Oklahoma,OK,78.1,56.0,10.0,11.5,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,9.0,18.0,1.0
2,Salt Lake,UT,78.0,16.0,10.0,6.0,0.0,Fair,False,False,False,False,False,True,Day,2022.0,10.0,17.0,0.0
2,Travis,TX,82.0,74.0,10.0,6.9,,Scattered Clouds,False,False,False,False,False,False,Day,2016.0,8.0,11.0,0.0
4,Sonoma,CA,54.0,59.0,10.0,3.5,,Clear,True,False,False,False,False,False,Night,2018.0,11.0,18.0,2.0
2,Cambria,PA,70.0,90.0,10.0,13.0,0.02,Light Rain,False,True,False,False,False,False,Day,2022.0,8.0,13.0,1.0
2,Los Angeles,CA,59.0,51.0,10.0,16.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,,,,
2,Kern,CA,47.0,100.0,0.5,3.0,0.0,Fog,False,False,False,False,False,False,Day,,,,
2,Los Angeles,CA,54.0,90.0,5.0,0.0,0.04,Light Rain,False,False,False,False,False,False,Night,2020.0,3.0,3.0,4.0
2,Monterey,CA,72.0,51.0,10.0,16.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,7.0,14.0,4.0
3,Cook,IL,57.0,83.0,5.0,16.0,0.02,Light Rain,False,False,False,False,False,False,Day,2021.0,4.0,10.0,3.0
2,Broome,NY,41.0,86.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,10.0,0.0,3.0
2,Wake,NC,41.0,62.0,10.0,8.1,0.0,Light Rain,False,False,False,False,False,True,Night,2017.0,12.0,18.0,1.0
2,Montgomery,PA,71.6,88.0,10.0,5.8,,Overcast,False,False,False,False,False,False,Day,2016.0,8.0,9.0,1.0
2,Berks,PA,61.0,82.0,4.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Day,2023.0,2.0,10.0,4.0
2,Dakota,MN,14.0,84.0,10.0,0.0,0.0,Fair,False,True,False,False,False,False,Day,2019.0,12.0,8.0,0.0
2,Kern,CA,48.0,87.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,0.0,4.0
2,Escambia,FL,52.0,54.0,10.0,16.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,1.0,11.0,2.0
2,Santa Rosa,FL,69.0,91.0,10.0,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,12.0,18.0,6.0
2,Essex,NJ,88.0,63.0,10.0,12.7,,Mostly Cloudy,False,True,False,False,False,False,Day,2016.0,7.0,13.0,3.0
2,Richmond City,VA,87.1,48.0,10.0,5.8,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,10.0,14.0,2.0
2,Miami-Dade,FL,69.0,93.0,10.0,12.0,0.0,Cloudy,False,False,False,False,False,False,Day,2023.0,1.0,15.0,4.0
2,Bartow,GA,52.0,100.0,2.0,0.0,0.0,Light Rain,False,False,False,False,False,False,Night,2023.0,1.0,7.0,2.0
3,Tehama,CA,61.0,48.0,10.0,0.0,0.0,Fair,False,True,False,False,False,False,Day,2020.0,11.0,13.0,6.0
2,Sacramento,CA,61.0,68.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,11.0,12.0,5.0
2,Maricopa,AZ,67.0,21.0,10.0,0.0,0.0,Fair,True,False,False,False,False,True,Day,2022.0,11.0,12.0,5.0
2,Orange,FL,80.0,56.0,10.0,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,12.0,14.0,1.0
2,Oklahoma,OK,44.0,76.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,3.0,5.0,2.0
2,Cumberland,PA,38.0,51.0,10.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,12.0,11.0,6.0
2,San Mateo,CA,53.0,61.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Hernando,FL,84.9,69.0,10.0,4.6,,Clear,True,False,False,False,False,True,Day,2017.0,9.0,10.0,3.0
2,Santa Barbara,CA,40.0,86.0,10.0,0.0,0.0,Fair,False,False,False,False,True,False,Day,2022.0,12.0,8.0,2.0
3,Cook,IL,28.0,78.0,10.0,3.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,1.0,7.0,6.0
2,Winnebago,IL,77.0,74.0,10.0,12.7,,Mostly Cloudy,False,False,False,False,False,False,Day,2018.0,10.0,11.0,2.0
2,Riverside,CA,79.0,27.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,16.0,3.0
3,Westchester,NY,57.0,93.0,3.0,9.0,0.26,Rain,False,False,False,False,False,False,Night,2021.0,10.0,6.0,1.0
2,Richland,SC,39.9,79.0,10.0,4.6,,Clear,True,False,False,False,False,True,Day,2018.0,4.0,7.0,1.0
2,LaPorte,IN,,,,,,,True,False,False,False,False,True,Night,2019.0,8.0,4.0,4.0
2,Palm Beach,FL,76.0,74.0,10.0,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,Night,2021.0,1.0,20.0,6.0
2,Hennepin,MN,18.0,74.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,2.0,7.0,1.0
2,Los Angeles,CA,76.0,50.0,10.0,,0.0,Fair,False,False,False,False,False,False,Day,2020.0,6.0,11.0,4.0
2,Miami-Dade,FL,56.0,34.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Kent,MI,68.0,68.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,9.0,19.0,3.0
3,Middlesex,MA,81.0,36.0,10.0,6.9,,Mostly Cloudy,False,False,False,False,False,False,Day,2016.0,6.0,15.0,3.0
2,McHenry,ND,66.0,33.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,16.0,1.0
2,Richmond City,VA,71.1,45.0,10.0,6.9,,Clear,True,False,False,False,False,True,Day,2017.0,9.0,12.0,4.0
3,Cook,IL,61.0,52.0,10.0,12.0,0.0,Cloudy,True,False,False,False,False,True,Night,2020.0,5.0,21.0,2.0
2,Anoka,MN,30.0,47.0,10.0,15.0,0.0,Cloudy,False,False,False,False,False,False,Night,,,,
3,Dallas,TX,80.0,69.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2019.0,9.0,4.0,4.0
2,Los Angeles,CA,87.1,46.0,8.0,,,Clear,False,False,False,False,False,False,Day,2018.0,9.0,11.0,6.0
2,Montgomery,PA,46.0,90.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2022.0,12.0,6.0,3.0
3,Harris,TX,71.1,75.0,10.0,16.1,,Overcast,False,True,False,False,False,False,Day,2018.0,4.0,17.0,3.0
2,Norfolk,VA,43.0,80.0,4.0,14.0,0.02,Light Rain,False,False,False,False,False,False,Day,2022.0,2.0,13.0,3.0
3,Broward,FL,,,,,,,False,False,False,False,False,False,Night,2020.0,9.0,6.0,3.0
2,Lexington,SC,61.0,100.0,10.0,4.6,,Mostly Cloudy,False,False,False,False,False,False,Night,2019.0,3.0,18.0,4.0
2,Essex,NY,65.0,85.0,10.0,3.0,0.0,Cloudy,True,False,False,False,True,False,Day,2022.0,8.0,9.0,2.0
2,Miami-Dade,FL,74.0,100.0,3.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,3.0,5.0
2,Montgomery,PA,33.8,100.0,5.0,,,Clear,False,False,False,False,False,False,Night,2016.0,12.0,18.0,2.0
2,Douglas,NE,68.0,27.0,10.0,5.0,0.0,Fair,True,False,False,False,False,True,Day,2019.0,4.0,14.0,1.0
2,St. Lucie,FL,67.0,57.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,King,WA,57.0,83.0,10.0,4.6,,Clear,False,True,False,False,False,False,Night,2018.0,5.0,0.0,1.0
2,Los Angeles,CA,67.0,63.0,10.0,0.0,0.0,Fair,False,True,False,False,False,False,Day,2022.0,7.0,19.0,6.0
2,Pinellas,FL,80.0,79.0,10.0,9.0,0.0,Mostly Cloudy,False,False,False,False,False,True,Day,2020.0,10.0,18.0,5.0
2,Queens,NY,46.0,61.0,10.0,14.0,0.0,Light Rain,False,False,False,False,False,False,Night,2021.0,11.0,21.0,6.0
2,Maricopa,AZ,95.0,37.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,8.0,21.0,0.0
2,Stanislaus,CA,66.0,65.0,10.0,9.2,,Clear,False,False,False,False,True,False,Night,2016.0,10.0,21.0,2.0
2,Duval,FL,61.0,46.0,10.0,17.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,4.0,10.0,3.0
2,Orange,FL,77.0,56.0,10.0,14.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,10.0,17.0,1.0
2,Orange,FL,74.0,82.0,10.0,7.0,0.0,Cloudy,True,False,False,False,False,True,Day,2021.0,4.0,9.0,2.0
2,Multnomah,OR,93.2,30.0,10.0,6.9,,Overcast,False,False,False,False,False,False,Day,2018.0,8.0,17.0,2.0
2,Queens,NY,47.0,52.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Madison,IN,37.0,56.0,10.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Day,2022.0,4.0,12.0,4.0
2,Wake,NC,77.0,50.0,10.0,13.8,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,5.0,11.0,2.0
2,Lee,FL,72.0,100.0,6.0,8.0,0.0,Cloudy,True,False,False,False,False,False,Day,2020.0,3.0,7.0,3.0
2,Hamilton,TN,67.0,90.0,10.0,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,11.0,21.0,2.0
3,El Paso,TX,50.0,31.0,10.0,,,Partly Cloudy,False,False,False,False,False,False,Day,2019.0,3.0,9.0,2.0
2,Augusta,VA,71.0,82.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,7.0,8.0,5.0
2,Cook,IL,72.0,48.0,10.0,6.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,6.0,3.0,4.0
2,Miami-Dade,FL,74.0,82.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,12.0,8.0,4.0
2,East Baton Rouge,LA,85.0,67.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,10.0,14.0,4.0
2,San Diego,CA,72.0,71.0,10.0,9.0,0.0,Cloudy,False,False,False,False,False,False,Day,2019.0,9.0,8.0,3.0
3,Los Angeles,CA,70.0,73.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2019.0,9.0,1.0,0.0
2,Haywood,NC,84.0,44.0,10.0,6.9,,Clear,False,True,False,False,False,False,Day,2016.0,9.0,12.0,4.0
2,Washington,OR,48.9,74.0,10.0,20.7,0.0,Light Rain,False,False,False,False,False,False,Night,2019.0,1.0,7.0,3.0
2,Pine,MN,27.0,90.0,7.0,10.0,0.0,Cloudy,False,False,False,False,False,False,Night,2020.0,12.0,2.0,5.0
2,Hanover,VA,77.0,82.0,10.0,3.0,0.03,Light Rain,False,False,False,False,False,False,Day,2021.0,7.0,14.0,3.0
2,Orange,CA,81.0,21.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,10.0,9.0,1.0
2,Canadian,OK,86.0,43.0,10.0,28.0,0.0,Fair / Windy,False,False,False,False,False,False,Day,2022.0,4.0,15.0,1.0
2,Jasper,SC,75.0,61.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,Day,2021.0,10.0,11.0,1.0
2,Tarrant,TX,60.1,88.0,7.0,15.0,0.01,Light Rain,False,False,False,False,False,True,Night,2019.0,2.0,5.0,3.0
3,Harris,TX,84.2,45.0,10.0,9.2,,Partly Cloudy,False,False,False,False,False,False,Day,2017.0,10.0,14.0,3.0
3,Broward,FL,80.1,87.0,10.0,10.4,0.04,Overcast,False,False,False,False,False,False,Day,2017.0,6.0,11.0,0.0
2,Maricopa,AZ,60.1,16.0,10.0,3.5,,Partly Cloudy,True,False,False,False,False,False,Day,2019.0,1.0,15.0,2.0
4,Thurston,WA,58.0,93.0,10.0,10.0,0.0,Light Rain,False,False,False,False,False,False,Night,2019.0,10.0,21.0,0.0
3,Lehigh,PA,84.2,66.0,10.0,13.8,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,6.0,15.0,4.0
2,Santa Clara,CA,68.0,65.0,10.0,12.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,7.0,20.0,3.0
2,Hennepin,MN,25.0,88.0,2.0,8.0,0.0,Fog,False,False,False,False,False,False,Night,2021.0,2.0,5.0,0.0
2,Orleans,LA,60.0,51.0,10.0,17.0,0.0,Fair,False,True,False,False,False,False,Day,2021.0,4.0,8.0,3.0
2,Montgomery,PA,65.0,40.0,6.0,8.0,0.0,Haze,False,False,False,False,False,False,Day,2021.0,10.0,15.0,1.0
2,Highlands,FL,50.0,100.0,,0.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,4.0,5.0,1.0
2,Dorchester,SC,70.0,94.0,10.0,0.0,,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,6.0,6.0,2.0
2,Los Angeles,CA,78.0,15.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,12.0,16.0,4.0
2,Polk,IA,64.0,64.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,False,Night,2021.0,10.0,20.0,6.0
2,Baker,OR,32.0,64.0,10.0,9.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,12.0,7.0,6.0
2,Clark,WA,58.0,87.0,10.0,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2020.0,12.0,8.0,0.0
2,Marion,FL,66.0,100.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2021.0,4.0,4.0,0.0
2,Mecklenburg,NC,64.0,93.0,10.0,10.4,0.0,Overcast,True,False,False,False,False,False,Day,2017.0,10.0,9.0,0.0
2,Hennepin,MN,8.1,58.0,10.0,5.8,,Clear,False,False,False,False,False,False,Day,2018.0,1.0,10.0,0.0
2,Harris,TX,36.0,82.0,10.0,10.0,0.0,Mostly Cloudy,True,False,False,False,False,True,Night,2021.0,1.0,6.0,0.0
2,Crook,OR,30.0,79.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Hillsborough,FL,48.4,99.0,10.0,11.5,,Clear,True,False,False,False,False,True,Night,2017.0,1.0,7.0,1.0
2,Los Angeles,CA,84.0,53.0,10.0,6.9,,Clear,False,False,False,False,False,False,Day,2018.0,7.0,13.0,3.0
3,Duval,FL,63.0,75.0,10.0,13.0,0.0,Cloudy,False,True,False,False,False,False,Day,2020.0,2.0,11.0,3.0
2,Pinellas,FL,63.0,100.0,8.0,3.5,,Partly Cloudy,False,False,False,False,False,True,Night,2016.0,11.0,6.0,0.0
3,Oakland,MI,61.0,64.0,10.0,,,Clear,False,False,False,False,False,False,Night,2018.0,7.0,3.0,6.0
